n_neighbors,min_dist,min_cluster_size,min_samples,n_clusters,noise_frac,silhouette,davies_bouldin
50,0.1,15,15,7,0.15678524374176547,0.12785321474075317,0.6976070737065191
50,0.1,25,5,22,0.3343214756258234,0.34281355142593384,0.7821775722655375
50,0.1,25,15,3,0.15612648221343872,0.43679311871528625,0.7123124804875518
50,0.1,40,5,4,0.152832674571805,0.31813788414001465,0.6439323668539111
50,0.1,40,15,3,0.15612648221343872,0.43679311871528625,0.7123124804875518
50,0.25,10,5,2,0.010869565217391304,0.1879827082157135,0.6613073254047601
50,0.25,10,15,2,0.025032938076416336,0.1865040510892868,0.6496436546549761
50,0.25,15,5,2,0.010869565217391304,0.1879827082157135,0.6613073254047601
50,0.25,15,15,11,0.38669301712779974,0.3897045850753784,0.6614783099118089
50,0.25,25,5,10,0.2256258234519104,0.24292723834514618,0.7516292762584382
50,0.25,25,15,6,0.32740447957839264,0.3604949116706848,0.598933760535835
50,0.25,40,5,7,0.2549407114624506,0.27958977222442627,0.7079024362760469
50,0.25,40,15,6,0.32740447957839264,0.3604949116706848,0.598933760535835
